annotation_lbl,num_distinct_lbls,num_total_lbls,range
maxim_mag_1970_479130.txt-26-13_maxim_mag_1972_479379.txt-94-25,1,1,0
maxim_mag_1972_479379.txt-94-25_maxim_fic_1860_9072.txt-25-10,1,1,0
maxim_mag_1972_479379.txt-94-25_maxim_mag_1982_326606.txt-3-8,1,1,0
maxim_mag_1973_479437.txt-204-11_maxims_fic_1815_8679.txt-336-13,1,1,0
maxim_mag_1973_479437.txt-204-11_maxims_fic_1856_3677.txt-178-34,1,1,0
maxim_mag_1975_286354.txt-5-18_maxim_mag_1849_525201.txt-349-29,1,1,0
maxim_mag_1975_286354.txt-5-18_maxims_nf_1983_774209.txt-150-11,1,1,0
maxim_mag_1975_290454.txt-7-1_Maxim_mag_2007_388357.txt-26-21,1,1,0
maxim_mag_1975_290454.txt-7-1_maxim_nf_1844_749098.txt-2508-10,1,1,0
maxim_mag_1979_285162.txt-8-6_maxim_nf_1984_773424.txt-236-9,1,1,0
maxim_mag_1979_431967.txt-304-5_MaxIm_mag_2004_413046.txt-47-7,1,1,0
maxim_mag_1979_431967.txt-304-5_maxim_nf_1847_748116.txt-940-13,1,1,0
maxim_mag_1981_480306.txt-59-23_maxim_mag_1994_425728.txt-57-9,1,1,0
maxim_mag_1981_480306.txt-59-23_maxims_mag_1839_586383.txt-284-11,1,1,0
maxim_mag_1981_480306.txt-59-23_maxims_nf_1964_774160.txt-452-13,1,1,0
maxim_mag_1982_326606.txt-3-8_MAXIM_fic_1964_24514.txt-2034-11,1,1,0
maxim_mag_1982_326606.txt-3-8_maxims_nf_1964_774160.txt-452-13,1,1,0
maxim_mag_1985_331153.txt-6-1_Maxim_mag_1989_328866.txt-11-14,1,1,0
maxim_mag_1985_331153.txt-6-1_maxim_nf_1847_748116.txt-940-13,1,1,0
maxim_mag_1985_331153.txt-6-1_maxims_mag_1828_553935.txt-15-27,1,1,0
maxim_mag_1991_421950.txt-155-6_Maxim_fic_2001_45565.txt-725-6,1,1,0
maxim_mag_1991_421950.txt-155-6_maxim_mag_1985_331153.txt-6-1,1,1,0
maxim_mag_1992_61833.txt-113-14_Maxim_mag_1960_311388.txt-12-27,1,1,0
maxim_mag_1992_61833.txt-113-14_maxim_mag_1837_554480.txt-499-24,1,1,0
maxim_mag_1992_61833.txt-113-14_maxim_nf_1965_774283.txt-1004-1,1,1,0
maxim_mag_1992_61833.txt-113-14_maxims_fic_1836_7052.txt-1630-1,1,1,0
maxim_mag_1992_61833.txt-113-14_maxims_mag_1825_553649.txt-536-39,1,1,0
maxim_mag_1992_61833.txt-113-14_maxims_mag_1827_553785.txt-125-9,1,1,0
maxim_mag_1993_424579.txt-119-6_Maxim_news_1970_728376.txt-16-54,1,1,0
maxim_mag_1993_424579.txt-119-6_maxim_nf_1843_747650.txt-1240-21,1,1,0
maxim_mag_1993_424579.txt-119-6_maxims_mag_1826_553699.txt-30-27,1,1,0
maxim_mag_1994_425728.txt-57-9_maxim_fic_1838_7359.txt-3306-8,1,1,0
maxim_mag_1994_425728.txt-57-9_maxim_fic_1839_7088.txt-629-9,1,1,0
maxim_mag_1994_425728.txt-57-9_maxim_nf_1832_747409.txt-255-24,1,1,0
maxim_mag_1994_425913.txt-107-45_Maxim_mag_1980_480183.txt-130-6,1,1,0
maxim_mag_1994_425913.txt-107-45_maxim_fic_1835_7014.txt-782-8,1,1,0
maxim_mag_1994_425913.txt-107-45_maxim_news_1987_669592.txt-13-3,1,1,0
maxim_mag_1994_425913.txt-107-45_maxim_nf_1817_747651.txt-1503-5,1,1,0
maxim_mag_1994_425913.txt-107-45_maxims_fic_1860_2807.txt-342-10,1,1,0
maxim_mag_1994_425913.txt-107-45_maxims_mag_1826_553699.txt-30-27,1,1,0
maxim_mag_1994_425913.txt-107-45_maxims_mag_1828_553935.txt-15-27,1,1,0
maxim_mag_1994_425913.txt-107-45_maxims_mag_1844_565352.txt-293-25,1,1,0
maxim_mag_1999_392561.txt-157-23_maxim_mag_1833_564563.txt-169-30,1,1,0
maxim_mag_1999_392561.txt-157-23_maxims_nf_1837_772749.txt-870-3,1,1,0
maxim_mag_1999_392561.txt-157-23_maxims_nf_1964_774160.txt-452-13,1,1,0
maxim_mag_2004_416538.txt-1-5_maxims_fic_1823_7213.txt-1345-11,1,1,0
maxim_mag_2004_416538.txt-1-5_maxims_fic_1858_1282.txt-245-20,1,1,0
maxim_mag_2004_416538.txt-1-5_maxims_nf_2007_747189.txt-787-9,1,1,0
maxim_mag_2007_387613.txt-109-3_maxims_mag_1834_564662.txt-160-8,1,1,0
maxim_mag_2007_387613.txt-109-3_maxims_mag_1848_524833.txt-206-8,1,1,0
maxim_mag_2007_387613.txt-109-3_maxims_nf_1844_772692.txt-399-12,1,1,0
maxim_news_1961_721978.txt-58-8_Maxim_mag_2007_388357.txt-26-21,1,1,0
maxim_news_1961_721978.txt-58-8_maxim_mag_1994_425728.txt-57-9,1,1,0
maxim_news_1970_728505.txt-16-4_maxim_mag_2007_387613.txt-109-3,1,1,0
maxim_news_1987_670557.txt-42-20_maxim_mag_1972_479379.txt-94-25,1,1,0
maxim_news_1987_670557.txt-42-20_maxim_nf_1974_773766.txt-701-28,1,1,0
maxim_news_2004_640278.txt-165-2_Maxim_fic_1984_780053.txt-4420-0,1,1,0
maxim_news_2004_640278.txt-165-2_Maxim_mag_1998_401996.txt-21-12,1,1,0
maxim_news_2004_640278.txt-165-2_maxim_news_1961_721978.txt-58-8,1,1,0
maxim_news_2004_640278.txt-165-2_maxims_nf_1841_747644.txt-1130-35,1,1,0
maxim_news_2004_640278.txt-165-2_maxims_nf_1966_773720.txt-152-26,1,1,0
maxim_nf_1817_747651.txt-1503-5_maxim_mag_1849_525201.txt-349-29,1,1,0
maxim_nf_1817_747651.txt-1503-5_maxims_fic_1858_1282.txt-245-20,1,1,0
maxim_nf_1817_747651.txt-1503-5_maxims_mag_1844_565352.txt-293-25,1,1,0
maxim_nf_1824_747685.txt-3087-24_maxims_mag_1826_553699.txt-30-27,1,1,0
maxim_nf_1829_748004.txt-1962-7_maxim_mag_1828_553913.txt-218-38,1,1,0
maxim_nf_1832_747409.txt-255-24_maxim_fic_2001_27996.txt-104-21,1,1,0
maxim_nf_1832_747409.txt-255-24_maxim_nf_1984_773424.txt-236-9,1,1,0
maxim_nf_1832_747819.txt-1454-27_maxim_nf_1847_748116.txt-940-13,1,1,0
maxim_nf_1836_755436.txt-64-3_maxim_fic_1835_7133.txt-1935-29,1,1,0
maxim_nf_1836_755436.txt-64-3_maxim_fic_1860_9168.txt-1867-12,1,1,0
maxim_nf_1836_755436.txt-64-3_maxim_mag_1979_431967.txt-304-5,1,1,0
maxim_nf_1836_755436.txt-64-3_maxim_mag_1992_61833.txt-113-14,1,1,0
maxim_nf_1836_755436.txt-64-3_maxim_nf_2008_774727.txt-197-3,1,1,0
maxim_nf_1837_772749.txt-855-6_maxim_fic_1827_7269.txt-2252-64,1,1,0
maxim_nf_1837_772749.txt-855-6_maxim_mag_1838_586189.txt-339-10,1,1,0
maxim_nf_1837_772749.txt-855-6_maxim_mag_1994_425913.txt-107-45,1,1,0
maxim_nf_1837_772749.txt-855-6_maxims_nf_1841_747644.txt-1130-35,1,1,0
maxim_nf_1843_747650.txt-1240-21_maxims_mag_1829_553970.txt-221-5,1,1,0
maxim_nf_1844_749098.txt-1424-1_Maxim_mag_1998_401996.txt-21-12,1,1,0
maxim_nf_1844_749098.txt-2508-10_maxim_nf_1856_747626.txt-1689-2,1,1,0
maxim_nf_1845_747928.txt-3719-9_Maxim_mag_1981_323299.txt-7-0,1,1,0
maxim_nf_1845_747928.txt-3719-9_maxim_mag_1994_425728.txt-57-9,1,1,0
maxim_nf_1845_747928.txt-3719-9_maxim_nf_1844_749098.txt-2508-10,1,1,0
maxim_nf_1845_747928.txt-793-6_maxim_mag_1979_285162.txt-8-6,1,1,0
maxim_nf_1845_747928.txt-793-6_maxim_nf_1845_747928.txt-3719-9,1,1,0
maxim_nf_1845_747928.txt-793-6_maxim_nf_1847_748116.txt-3039-14,1,1,0
maxim_nf_1847_748116.txt-2272-11_maxim_fic_1860_9072.txt-25-10,1,1,0
maxim_nf_1847_748116.txt-2272-11_maxims_nf_1964_774160.txt-452-13,1,1,0
maxim_nf_1847_748116.txt-3039-14_maxim_mag_1993_424579.txt-119-6,1,1,0
maxim_nf_1847_748116.txt-3039-14_maxims_nf_1837_772749.txt-870-3,1,1,0
maxim_nf_1847_748116.txt-940-13_maxim_fic_1835_7133.txt-1935-29,1,1,0
maxim_nf_1847_748116.txt-940-13_maxim_fic_1844_3928.txt-816-3,1,1,0
maxim_nf_1847_748116.txt-940-13_maxim_mag_1831_554103.txt-195-17,1,1,0
maxim_nf_1848_747893.txt-3127-3_maxim_mag_1849_525201.txt-349-29,1,1,0
maxim_nf_1848_747893.txt-3127-3_maxim_mag_1981_480306.txt-59-23,1,1,0
maxim_nf_1848_747893.txt-3127-3_maxim_nf_1844_749098.txt-2508-10,1,1,0
maxim_nf_1848_747893.txt-3127-3_maxim_nf_1845_747928.txt-3719-9,1,1,0
maxim_nf_1850_747423.txt-38-15_MaxIm_mag_2004_413046.txt-47-7,1,1,0
maxim_nf_1850_747423.txt-38-15_maxims_mag_1834_564662.txt-160-8,1,1,0
maxim_nf_1851_758845.txt-2313-9_Maxim_news_1970_728376.txt-16-54,1,1,0
maxim_nf_1851_758845.txt-2313-9_maxims_fic_1860_2807.txt-342-10,1,1,0
maxim_nf_1851_758845.txt-2313-9_maxims_fic_1977_780095.txt-2567-6,1,1,0
maxim_nf_1852_748165.txt-3024-18_Maxim_mag_1993_425233.txt-137-15,1,1,0
maxim_nf_1852_748165.txt-3024-18_maxim_nf_2008_774727.txt-197-3,1,1,0
maxim_nf_1856_747626.txt-1689-2_maxim_fic_1835_7014.txt-782-8,1,1,0
maxim_nf_1856_747626.txt-1689-2_maxim_nf_1858_753804.txt-799-1,1,1,0
maxim_nf_1856_747626.txt-1689-2_maxims_mag_1826_553699.txt-30-27,1,1,0
maxim_nf_1856_747626.txt-1689-2_maxims_nf_1964_774160.txt-452-13,1,1,0
maxim_nf_1856_747626.txt-1689-2_maxims_nf_1984_773424.txt-310-33,1,1,0
maxim_nf_1858_753804.txt-144-2_maxim_fic_1844_3928.txt-816-3,1,1,0
maxim_nf_1858_753804.txt-144-2_maxim_mag_1852_566154.txt-16-15,1,1,0
maxim_nf_1858_753804.txt-144-2_maxim_news_1963_723346.txt-94-9,1,1,0
maxim_nf_1858_753804.txt-144-2_maxim_nf_1977_774125.txt-5161-3,1,1,0
maxim_nf_1858_753804.txt-799-1_Maxim_mag_1983_298923.txt-2-15,1,1,0
maxim_nf_1858_753804.txt-799-1_maxim_mag_1860_556848.txt-673-141,1,1,0
maxim_nf_1859_747415.txt-1257-60_maxim_nf_1824_747685.txt-3087-24,1,1,0
maxim_nf_1859_747415.txt-1257-60_maxim_nf_1832_747819.txt-1454-27,1,1,0
maxim_nf_1859_747415.txt-1257-60_maxims_nf_1983_774209.txt-150-11,1,1,0
maxim_nf_1859_747415.txt-2224-7_maxim_mag_1825_553652.txt-78-3,1,1,0
maxim_nf_1859_747415.txt-2224-7_maxims_nf_1966_773720.txt-152-26,1,1,0
maxim_nf_1960_774212.txt-1301-11_maxim_news_1963_723346.txt-94-9,1,1,0
maxim_nf_1960_774212.txt-1301-11_maxims_nf_1844_772692.txt-399-12,1,1,0
maxim_nf_1963_774222.txt-726-11_Maxim_fic_1984_780053.txt-4438-0,1,1,0
maxim_nf_1963_774222.txt-726-11_maxim_mag_1849_525201.txt-349-29,1,1,0
maxim_nf_1963_774222.txt-726-11_maxim_nf_1858_753804.txt-799-1,1,1,0
maxim_nf_1963_774222.txt-726-11_maxims_mag_1979_480101.txt-293-14,1,1,0
maxim_nf_1967_774169.txt-502-13_maxim_nf_1960_774212.txt-1301-11,1,1,0
maxim_nf_1967_774169.txt-502-13_maxims_mag_1859_556713.txt-167-77,1,1,0
maxim_nf_1970_773691.txt-1563-2_maxim_mag_1999_392561.txt-157-23,1,1,0
maxim_nf_1970_774328.txt-435-8_maxim_fic_1836_7111.txt-2338-16,1,1,0
maxim_nf_1970_774328.txt-435-8_maxims_nf_1993_773574.txt-181-23,1,1,0
maxim_nf_1971_773817.txt-702-34_maxim_nf_1985_774316.txt-18-8,1,1,0
maxim_nf_1971_773817.txt-702-34_maxims_mag_1828_553902.txt-254-14,1,1,0
maxim_nf_1971_773817.txt-702-34_maxims_nf_1841_747644.txt-1130-35,1,1,0
maxim_nf_1974_773766.txt-701-28_Maxim_fic_1988_10771.txt-7044-4,1,1,0
maxim_nf_1977_774125.txt-5161-3_Maxim_mag_1960_311388.txt-12-27,1,1,0
maxim_nf_1977_774125.txt-5161-3_maxim_fic_1860_9168.txt-360-3,1,1,0
maxim_nf_1977_774125.txt-5161-3_maxim_fic_2001_45461.txt-121-4,1,1,0
maxim_nf_1977_774125.txt-5161-3_maxim_nf_2008_774727.txt-197-3,1,1,0
maxim_nf_1977_774125.txt-5161-3_maxims_mag_1859_556713.txt-167-77,1,1,0
maxim_nf_1984_773424.txt-236-9_maxim_nf_1817_747651.txt-1503-5,1,1,0
maxim_nf_1985_774316.txt-18-8_maxim_nf_1974_773766.txt-701-28,1,1,0
maxim_nf_1999_775054.txt-55-2_maxim_fic_1835_7133.txt-1935-29,1,1,0
maxim_nf_2008_774727.txt-197-3_MaxIm_mag_2004_413046.txt-47-7,1,1,0
maxim_nf_2008_774727.txt-197-3_maxims_mag_1826_553699.txt-30-27,1,1,0
maxim_nf_2008_774727.txt-197-3_maxims_mag_1855_555998.txt-22-29,1,1,0
maxim_nf_2008_774727.txt-197-3_maxims_mag_1969_490688.txt-63-10,1,1,0
maxims_fic_1815_8679.txt-207-1_maxims_fic_1860_8044.txt-776-18,1,1,0
maxims_fic_1822_7243.txt-1775-9_maxims_mag_1835_554330.txt-442-67,1,1,0
maxims_fic_1822_7243.txt-1775-9_maxims_nf_1964_774160.txt-452-13,1,1,0
maxims_fic_1823_7213.txt-1345-11_Maxim_mag_2000_368396.txt-14-7,1,1,0
maxims_fic_1823_7213.txt-1345-11_maxim_fic_1835_7014.txt-782-8,1,1,0
maxims_fic_1823_7213.txt-1345-11_maxim_fic_1844_3928.txt-816-3,1,1,0
maxims_fic_1823_7213.txt-1345-11_maxim_mag_1849_525201.txt-349-29,1,1,0
maxims_fic_1823_7213.txt-1345-11_maxims_mag_1839_586383.txt-284-11,1,1,0
maxims_fic_1828_7034.txt-76-4_maxim_fic_1836_7350.txt-1634-36,1,1,0
maxims_fic_1828_7034.txt-76-4_maxim_mag_1970_479130.txt-26-13,1,1,0
maxims_fic_1836_7052.txt-1630-1_maxim_mag_1843_565314.txt-184-51,1,1,0
maxims_fic_1842_7158.txt-1050-41_Maxim_mag_2005_427890.txt-12-16,1,1,0
maxims_fic_1842_7158.txt-1050-41_maxim_nf_1832_747409.txt-255-24,1,1,0
maxims_fic_1842_7158.txt-1050-41_maxim_nf_1859_747415.txt-2224-7,1,1,0
maxims_fic_1842_7158.txt-1050-41_maxim_nf_1965_774283.txt-1004-1,1,1,0
maxims_fic_1842_7158.txt-1050-41_maxims_mag_1834_564662.txt-160-8,1,1,0
maxims_fic_1856_1281.txt-5028-6_Maxim_mag_1975_286460.txt-0-27,1,1,0
maxims_fic_1856_3677.txt-178-34_maxim_fic_1835_7133.txt-1935-29,1,1,0
maxims_fic_1858_1282.txt-245-20_maxims_nf_1841_747644.txt-1130-35,1,1,0
maxims_fic_1977_780095.txt-2567-6_Maxim_news_1988_670728.txt-8-26,1,1,0
maxims_fic_1977_780095.txt-2567-6_maxim_mag_1999_392561.txt-157-23,1,1,0
maxims_fic_1977_780095.txt-2567-6_maxim_nf_1967_774169.txt-502-13,1,1,0
maxims_fic_1988_782036.txt-765-8_Maxim_news_1970_728376.txt-16-54,1,1,0
maxims_fic_1992_40407.txt-92-10_maxims_fic_1856_1281.txt-5028-6,1,1,0
maxims_fic_1992_40407.txt-92-10_maxims_nf_1841_747644.txt-1130-35,1,1,0
maxims_fic_2003_48734.txt-38-29_maxim_mag_1986_494693.txt-104-10,1,1,0
maxims_fic_2003_48734.txt-38-29_maxim_mag_1999_392561.txt-157-23,1,1,0
maxims_fic_2003_48734.txt-38-29_maxim_nf_1847_748116.txt-3039-14,1,1,0
maxims_fic_2003_48734.txt-38-29_maxim_nf_1847_748116.txt-940-13,1,1,0
maxims_fic_2003_48734.txt-38-29_maxims_fic_1977_780095.txt-2567-6,1,1,0
maxims_mag_1820_553223.txt-23-46_Maxim_fic_1984_780053.txt-4420-0,1,1,0
maxims_mag_1825_553649.txt-536-39_Maxim_mag_2005_427890.txt-12-16,1,1,0
maxims_mag_1825_553649.txt-536-39_maxim_fic_1835_7133.txt-1935-29,1,1,0
maxims_mag_1825_553649.txt-536-39_maxim_mag_1825_553652.txt-78-3,1,1,0
maxims_mag_1825_553649.txt-536-39_maxims_nf_1816_747562.txt-469-13,1,1,0
maxims_mag_1826_553699.txt-30-27_Maxim_fic_1963_16356.txt-79-8,1,1,0
maxims_mag_1826_553699.txt-30-27_maxim_fic_1835_7133.txt-1935-29,1,1,0
maxims_mag_1826_553699.txt-30-27_maxim_mag_1973_479437.txt-161-23,1,1,0
maxims_mag_1828_553902.txt-254-14_maxims_mag_1826_553699.txt-30-27,1,1,0
maxims_mag_1828_553902.txt-254-14_maxims_mag_1835_554330.txt-442-67,1,1,0
maxims_mag_1829_553970.txt-221-5_maxim_mag_1967_478816.txt-40-14,1,1,0
maxims_mag_1834_564662.txt-160-8_maxim_mag_1849_525201.txt-349-29,1,1,0
maxims_mag_1835_554330.txt-442-67_maxim_mag_1825_553652.txt-78-3,1,1,0
maxims_mag_1835_554330.txt-442-67_maxims_fic_1842_7158.txt-1050-41,1,1,0
maxims_mag_1835_554330.txt-442-67_maxims_mag_1820_553223.txt-23-46,1,1,0
maxims_mag_1835_554346.txt-327-4_Maxim_fic_1998_43273.txt-149-7,1,1,0
maxims_mag_1835_554346.txt-327-4_Maxim_fic_2007_33912.txt-10-4,1,1,0
maxims_mag_1835_554346.txt-327-4_maxim_fic_1835_7133.txt-1935-29,1,1,0
maxims_mag_1835_554346.txt-327-4_maxim_fic_1980_10671.txt-884-1,1,1,0
maxims_mag_1835_554346.txt-327-4_maxim_mag_1828_553913.txt-218-38,1,1,0
maxims_mag_1835_554346.txt-327-4_maxim_mag_1986_494693.txt-104-10,1,1,0
maxims_mag_1835_554346.txt-327-4_maxims_mag_1835_554330.txt-442-67,1,1,0
maxims_mag_1835_554346.txt-327-4_maxims_mag_1855_555998.txt-22-29,1,1,0
maxims_mag_1837_554558.txt-238-20_maxim_fic_1860_9168.txt-1867-12,1,1,0
maxims_mag_1837_554558.txt-238-20_maxims_nf_1841_747644.txt-1130-35,1,1,0
maxims_mag_1843_555101.txt-376-21_Maxim_fic_1974_13259.txt-451-5,1,1,0
maxims_mag_1843_555101.txt-376-21_maxims_fic_1856_3677.txt-178-34,1,1,0
maxims_mag_1843_555101.txt-376-21_maxims_mag_1835_554346.txt-327-4,1,1,0
maxims_mag_1844_565352.txt-293-25_maxim_fic_1835_7014.txt-782-8,1,1,0
maxims_mag_1844_565352.txt-293-25_maxim_mag_1837_554480.txt-499-24,1,1,0
maxims_mag_1844_565352.txt-293-25_maxim_nf_1859_747415.txt-1257-60,1,1,0
maxims_mag_1848_524833.txt-206-8_Maxim_mag_1998_401996.txt-21-12,1,1,0
maxims_mag_1848_524833.txt-206-8_maxims_nf_1966_773720.txt-152-26,1,1,0
maxims_mag_1850_565905.txt-123-49_maxims_fic_1856_3677.txt-178-34,1,1,0
maxims_mag_1852_555751.txt-62-2_maxim_mag_1979_431967.txt-304-5,1,1,0
maxims_mag_1852_555751.txt-62-2_maxim_nf_1965_774283.txt-1004-1,1,1,0
maxims_mag_1855_555998.txt-22-29_maxims_fic_1822_7243.txt-1775-9,1,1,0
maxims_mag_1855_555998.txt-22-29_maxims_nf_1964_774160.txt-452-13,1,1,0
maxims_mag_1859_556713.txt-167-77_maxim_mag_1853_590163.txt-235-8,1,1,0
maxims_mag_1859_556713.txt-167-77_maxim_mag_2004_416538.txt-1-5,1,1,0
maxims_mag_1859_556713.txt-167-77_maxims_mag_1982_491859.txt-105-3,1,1,0
maxims_mag_1969_490688.txt-63-10_maxim_nf_1858_753804.txt-144-2,1,1,0
maxims_mag_1969_490688.txt-63-10_maxims_mag_1834_564662.txt-160-8,1,1,0
maxims_mag_1979_480101.txt-293-14_maxim_mag_1838_586189.txt-339-10,1,1,0
maxims_mag_1986_480716.txt-255-23_maxim_nf_1859_747415.txt-2224-7,1,1,0
maxims_news_1960_721462.txt-45-6_maxim_fic_1835_7014.txt-782-8,1,1,0
maxims_news_1960_721462.txt-45-6_maxim_mag_1860_556848.txt-673-141,1,1,0
maxims_news_1960_721462.txt-45-6_maxim_mag_1973_479437.txt-161-23,1,1,0
maxims_news_1960_721462.txt-45-6_maxims_mag_1826_553699.txt-30-27,1,1,0
maxims_news_1960_721462.txt-45-6_maxims_nf_2007_747189.txt-787-9,1,1,0
maxims_nf_1816_747562.txt-469-13_maxims_fic_1858_1282.txt-245-20,1,1,0
maxims_nf_1837_772749.txt-870-3_maxims_mag_1826_553699.txt-30-27,1,1,0
maxims_nf_1837_772749.txt-870-3_maxims_nf_1984_773424.txt-310-33,1,1,0
maxims_nf_1841_747644.txt-1130-35_Maxim_mag_1989_328866.txt-11-14,1,1,0
maxims_nf_1841_747644.txt-1130-35_maxim_fic_2001_27996.txt-104-21,1,1,0
maxims_nf_1844_772692.txt-399-12_maxim_mag_1838_586189.txt-339-10,1,1,0
maxims_nf_1858_753804.txt-772-16_maxim_fic_1839_7088.txt-718-17,1,1,0
maxims_nf_1964_774160.txt-452-13_Maxim_fic_1969_10521.txt-571-8,1,1,0
maxims_nf_1964_774160.txt-452-13_Maxim_fic_1984_780053.txt-4420-0,1,1,0
maxims_nf_1964_774160.txt-452-13_Maxim_fic_2008_36110.txt-8-26,1,1,0
maxims_nf_1964_774160.txt-452-13_maxim_mag_1860_556848.txt-673-141,1,1,0
maxims_nf_1964_774160.txt-452-13_maxim_mag_1994_425913.txt-107-45,1,1,0
maxims_nf_1964_774160.txt-452-13_maxim_nf_2008_774727.txt-197-3,1,1,0
maxims_nf_1964_774160.txt-452-13_maxims_mag_1834_564662.txt-160-8,1,1,0
maxims_nf_1964_774160.txt-452-13_maxims_mag_1969_490688.txt-63-10,1,1,0
maxims_nf_1964_774160.txt-452-13_maxims_nf_1841_747644.txt-1130-35,1,1,0
maxims_nf_1983_774209.txt-150-11_Maxim_mag_1980_480183.txt-130-6,1,1,0
maxims_nf_1983_774209.txt-150-11_maxim_mag_1849_525201.txt-349-29,1,1,0
maxims_nf_1983_774209.txt-150-11_maxims_fic_1815_8679.txt-336-13,1,1,0
maxims_nf_1983_774209.txt-150-11_maxims_nf_1966_773720.txt-152-26,1,1,0
maxims_nf_1984_773424.txt-310-33_Maxim_fic_2008_36110.txt-8-26,1,1,0
maxims_nf_1984_773424.txt-310-33_Maxim_nf_1965_774205.txt-1654-7,1,1,0
maxims_nf_1984_773424.txt-310-33_maxim_mag_2007_387613.txt-109-3,1,1,0
maxims_nf_1984_773424.txt-310-33_maxims_fic_1815_8679.txt-336-13,1,1,0
maxims_nf_1984_773424.txt-310-33_maxims_mag_1848_524833.txt-206-8,1,1,0
maxims_nf_1993_773574.txt-181-23_maxim_nf_1837_772749.txt-855-6,1,1,0
multitude_fic_1822_7243.txt-1242-29_multitude_fic_1979_10650.txt-1376-8,1,1,0
multitude_fic_1822_7243.txt-3164-38_multitude_news_2000_633238.txt-95-22,1,1,0
multitude_fic_1826_314.txt-6415-26_multitude_mag_1975_289855.txt-5-22,1,1,0
multitude_fic_1826_314.txt-6415-26_multitudes_mag_1827_553832.txt-157-33,1,1,0
multitude_fic_1828_7245.txt-1621-8_multitude_fic_1828_7245.txt-310-17,1,1,0
multitude_fic_1828_7245.txt-1621-8_multitude_fic_1977_10624.txt-3030-19,1,1,0
multitude_fic_1828_7245.txt-1621-8_multitude_mag_1844_565300.txt-363-17,1,1,0
multitude_fic_1828_7245.txt-1621-8_multitude_mag_1979_480124.txt-111-7,1,1,0
multitude_fic_1828_7245.txt-167-38_multitude_fic_1860_9817.txt-4773-27,1,1,0
multitude_fic_1828_7245.txt-167-38_multitude_mag_1852_566129.txt-63-3,1,1,0
multitude_fic_1828_7245.txt-167-38_multitude_news_1989_669729.txt-78-7,1,1,0
multitude_fic_1828_7245.txt-167-38_multitudes_nf_1820_756262.txt-2475-41,1,1,0
multitude_fic_1828_7245.txt-310-17_Multitudes_mag_1844_565335.txt-20-0,1,1,0
multitude_fic_1828_7245.txt-310-17_multitude_fic_1848_3752.txt-1514-15,1,1,0
multitude_fic_1828_7245.txt-310-17_multitude_news_1997_611585.txt-28-4,1,1,0
multitude_fic_1828_7245.txt-310-17_multitude_nf_1969_774122.txt-1190-1,1,1,0
multitude_fic_1828_7245.txt-310-17_multitudes_fic_1970_782000.txt-1012-66,1,1,0
multitude_fic_1828_7245.txt-310-17_multitudes_mag_1992_396526.txt-82-7,1,1,0
multitude_fic_1830_8660.txt-1287-38_multitude_fic_1836_7111.txt-1106-10,1,1,0
multitude_fic_1830_8660.txt-1287-38_multitude_mag_2006_384355.txt-138-16,1,1,0
multitude_fic_1830_8660.txt-1287-38_multitudes_mag_1989_328181.txt-2-36,1,1,0
multitude_fic_1832_7054.txt-1130-17_multitudes_mag_1989_328181.txt-2-36,1,1,0
multitude_fic_1834_7012.txt-1294-30_multitude_fic_1848_7265.txt-1623-5,1,1,0
multitude_fic_1835_7133.txt-2500-37_multitude_fic_1977_10624.txt-3030-19,1,1,0
multitude_fic_1835_7133.txt-2500-37_multitude_nf_1832_758144.txt-1177-47,1,1,0
multitude_fic_1835_7172.txt-7443-3_multitudes_mag_1835_554354.txt-194-47,1,1,0
multitude_fic_1835_7353.txt-556-6_multitude_fic_1987_10764.txt-9945-1,1,1,0
multitude_fic_1835_7353.txt-556-6_multitude_fic_1993_25003.txt-2586-18,1,1,0
multitude_fic_1835_7353.txt-556-6_multitude_mag_1968_275124.txt-47-4,1,1,0
multitude_fic_1835_7353.txt-556-6_multitudes_fic_1841_7355.txt-693-3,1,1,0
multitude_fic_1835_7353.txt-556-6_multitudes_nf_1820_756262.txt-2475-41,1,1,0
multitude_fic_1836_7040.txt-2507-49_multitude_fic_1860_616.txt-1569-36,1,1,0
multitude_fic_1836_7040.txt-2507-49_multitudes_nf_1843_748690.txt-1965-21,1,1,0
multitude_fic_1836_7111.txt-1106-10_multitude_mag_2006_384528.txt-194-24,1,1,0
multitude_fic_1836_7111.txt-1106-10_multitudes_mag_1827_553832.txt-157-33,1,1,0
multitude_fic_1838_7145.txt-2694-40_multitude_mag_2006_384528.txt-194-24,1,1,0
multitude_fic_1838_7145.txt-2694-40_multitude_nf_1990_774020.txt-465-16,1,1,0
multitude_fic_1839_7296.txt-4829-41_multitude_fic_1834_7012.txt-1294-30,1,1,0
multitude_fic_1839_7296.txt-4829-41_multitude_mag_1961_431636.txt-36-33,1,1,0
multitude_fic_1839_7296.txt-4829-41_multitude_mag_2003_402046.txt-6-7,1,1,0
multitude_fic_1839_7296.txt-4829-41_multitudes_mag_1970_479117.txt-164-8,1,1,0
multitude_fic_1840_7256.txt-634-23_multitudes_mag_1973_491702.txt-207-2,1,1,0
multitude_fic_1848_3752.txt-1514-15_multitude_fic_1993_25003.txt-2586-18,1,1,0
multitude_fic_1848_3752.txt-6926-21_multitudes_mag_1827_553832.txt-157-33,1,1,0
multitude_fic_1848_7265.txt-1623-5_multitude_fic_1828_7245.txt-310-17,1,1,0
