annotation_lbl,category,sentence
lass_fic_1993_1040075.txt-3386-3_lassi_fic_1998_43328.txt-581-6,Undecidable,"Is this the lass I used to bounce on my knee? || She took a swig of the lassi, finding it cool and tingly, feeling instantly better."
lass_fic_2001_14559.txt-594-15_lass_fic_1823_7213.txt-551-14,Identical,"p. 34 SLIP We'll find something we can spare (To Hesp) Beautiful lass. || "" God bless you, my gude bairn -- you were aye a gude lass, a gude dauchter to me."
lass_fic_2001_28777.txt-76-20_lass_fic_2004_32368.txt-134-15,Identical,"was a disaster at Nancy, and the richest prince in the West is a corpse, with an unmarried lass as his heiress. || He recalled more than one occasion when the two of them had taken one lusty lass into the bed furs betwixt them."
lass_fic_2005_31478.txt-87-12_lass_fic_1815_8719.txt-718-15,Identical,"But that's the very thing we have going for us, lass. || Dorriville Well, well, don't despair, Robert, you shall lead your lass to the altar yet."
lass_fic_2005_31478.txt-87-12_lassi_fic_1998_43328.txt-581-6,Unrelated,"But that's the very thing we have going for us, lass. || She took a swig of the lassi, finding it cool and tingly, feeling instantly better."
lass_mag_1846_565490.txt-312-31_lasses_fic_1844_7081.txt-543-12,Undecidable,"Says Mr. Jones "" As the children could not make use of books, and being the only teacher, I was compelled to throw the whole school into one (lass, and to teach them all together on the inthnt schoot plan. || intelligence offices, of which, in common with all other country lasses living in the neighborhood of the city, she had heard much; and like them, thought she had only to go there to get employment at once."
lass_mag_1964_208036.txt-1-10_lass_fic_1849_583.txt-2574-50,Identical,"At least such is the case of a tall Welsh lass named Gwyneth Jones. || He wears a broad-brimmed, low-crowned hat; a huge roll of colored handkerchief about his neck, knowingly knotted and tucked in at the bosom; and has in summer-time a large bouquet of flowers in his buttonhole, the present, most probably, of some enamored country lass."
lass_mag_1967_274916.txt-5-15_lass_fic_2000_38940.txt-758-38,Identical,A suburban husband (Walter Matthau) decides that the grass is greener and the lass keener in the other fellow's backyard. || It was a song kin and child of many songs: A mother's voice rejoicing over a blessed cradle; a husbandman's rough cheer over a day's work done and well done; a virgin lass weaving dreams of love into the melody that springs unbidden to her lips
lass_mag_1995_415117.txt-3-23_lass_fic_1974_10593.txt-3510-10,Undecidable,"The museum's two membership groups -- the Pacific Northwest Arts Council and the Contemporary Art Council -- had worked together with Pilchuck lass School executive director Marge Levy to organize the event, taking advantage of the presence in Seattle of the prestigious audience expected for Pilchuck's 25th-anniversary picnic the prior afternoon, as well as the distinguished artists, critics and art historians who occupied the stage. || I was trying to keep from being a wee dirty lass."
lasses_fic_1815_8613.txt-100-9_lass_fic_1835_7063.txt-1748-31,Identical,"So So, rural damsels; what my pretty lasses, do you attack in ambuscade? || A coof cam in wi ' rowth o ' gear, And I hae tint my dearest dear; But woman is but warld's gear, Sae let the bonnie lass gang. """
lasses_fic_1815_8613.txt-100-9_lassi_news_2006_623988.txt-62-17,Unrelated,"So So, rural damsels; what my pretty lasses, do you attack in ambuscade? || The five choices (all $8) include one infused with lychee, another mixed with mango lassi and still another served up with a lemon wedge."
lasses_fic_1838_7085.txt-574-8_lass_fic_1999_44468.txt-104-7,Identical,"Keep thy hood close, and let the lasses alone, and it may save thy neck. || "" You are free with oaths, lass. """
lasses_fic_1844_7114.txt-736-14_lass_fic_1860_9791.txt-1180-27,Identical,"' Ah, Ben, I see you have an understanding eye to the lasses. || "" Then, if content to have your retirement broken in upon, all your household upset, and your immutable decrees turned topsy-turvy by a romping lass and an angelic gentleman, what did you seek it for? """
lasses_fic_2005_50424.txt-0-36_lass_fic_1854_8328.txt-5343-12,Identical,"@@12424 Rod Garcia introduced us to the fantasy world of Markovy back in the August 2000 issue, and in the past years he has spun out half a dozen tales of brave knights, invisible lasses, death-dealing goddesses, and unusual romances. || from The poetical works (1854) Mine be a pretty country lass, With soft transparency of cheek, Through which, like red wine in a glass, The blushes eloquently speak Of charms that will outlive the rose"
lassi_fic_1998_43328.txt-535-10_lassi_fic_1998_43328.txt-596-9,Identical,The waiter popped back up with their pitcher of apricot lassi. || So confident she suspected there was something in the lassi.
lassi_fic_1998_43328.txt-596-9_lassi_news_2006_623988.txt-62-17,Identical,"So confident she suspected there was something in the lassi. || The five choices (all $8) include one infused with lychee, another mixed with mango lassi and still another served up with a lemon wedge."
lassi_news_2006_623988.txt-62-17_lassi_fic_1998_43328.txt-581-6,Identical,"The five choices (all $8) include one infused with lychee, another mixed with mango lassi and still another served up with a lemon wedge. || She took a swig of the lassi, finding it cool and tingly, feeling instantly better."
maxim_fic_1838_7359.txt-3306-8_maxims_mag_1844_565352.txt-293-25,Identical,"There is wisdom, princess, in the maxim of thy prophet, and its spirit is found in many of the sayings of truer prophets who went before him, and whose words are familiar to thy royal mother, though I fear they are not to thee; a misfortune wholly to be traced to that misadventure of thine, Piso, in being thrown into the company of the Christian Probus on board the Mediterranean trader. || There is no proposition that can be announced, the belief of Which can not be traced back to one or the other of these maxims as the basis on which it rests."
maxim_fic_1852_9832.txt-4659-25_maxim_nf_1999_775054.txt-55-2,Identical,"Some people undertake certain business only because they must; and though that is not generally the case, yet in this country the safest maxim is men and not things. ' || // This maxim might be amended to fit more precisely the nuances of a technological age."
maxim_fic_1860_9168.txt-1867-12_maxims_nf_1858_753804.txt-772-16,Identical,"The doctor was quite too much confounded to think of a single maxim, for his wife's effrontery took him wholly by surprise. || If, therefore, the legal provisions of the British Constitution, together with the unwritten maxims by which the conduct of the different political authorities is in fact regulated, did not give to the popular element in the Constitution that substantial supremacy over every department of the government which corresponds to its real power in the country, the Constitution would not possess the stability which characterizes it; either the laws or the unwritten maxims would soon have to be changed."
