annotation_lbl,category,sentence
face_fic_1964_16147.txt-1494-12_face_mag_1834_554263.txt-165-90,Distantly Related,"At first he laughs; then the smile fades, and his face reflects his pain. || They had stolen two days ' march upon the English army, before the Duke of Cumberland knew any thing of their movements: but when it was ascertained that they had aclually commenced their retreat, his courage and that of his army began to rise; it seemed to be the first time they had breathed freely for six weeks, during which a small and ill appointed force had carried the standard of Glenfinnin a hundred and fifty miles into the heart of England, in the face of a hostile people, and of an army which immeasurably exceeded theirs in discipline and numbers."
face_fic_1968_10505.txt-8348-18_face_mag_1834_554263.txt-165-90,Distantly Related,"She was, he noted with relief, a placid blonde with a capable air and a kindly face. "" || They had stolen two days ' march upon the English army, before the Duke of Cumberland knew any thing of their movements: but when it was ascertained that they had aclually commenced their retreat, his courage and that of his army began to rise; it seemed to be the first time they had breathed freely for six weeks, during which a small and ill appointed force had carried the standard of Glenfinnin a hundred and fifty miles into the heart of England, in the face of a hostile people, and of an army which immeasurably exceeded theirs in discipline and numbers."
face_fic_1970_10523.txt-3736-15_face_mag_1989_486760.txt-91-2,Closely Related,"to resist as middle-class oppression, because it wears a thousand faces, even the face of revolution, and that it is an insatiable gut that can even nourish itself on the poison its enemies leave lying about to destroy it. || In the face of overwhelming evidence to the contrary, it is a viewpoint so blinkered that it can be ex-plained only by Britain's economic interests in the region."
face_fic_1982_23963.txt-309-9_face_fic_1999_45409.txt-229-21,Distantly Related,"I tore that contract up right in her sassy face. || Pain filled up Randolph's life, and in weaker moments he rehearsed a phone call to Malta that would save face"
face_fic_1999_44326.txt-286-8_face_mag_1834_554263.txt-165-90,Distantly Related,"She can see the tears running down his face. || They had stolen two days ' march upon the English army, before the Duke of Cumberland knew any thing of their movements: but when it was ascertained that they had aclually commenced their retreat, his courage and that of his army began to rise; it seemed to be the first time they had breathed freely for six weeks, during which a small and ill appointed force had carried the standard of Glenfinnin a hundred and fifty miles into the heart of England, in the face of a hostile people, and of an army which immeasurably exceeded theirs in discipline and numbers."
face_fic_1999_45409.txt-229-21_face_fic_1970_10523.txt-3736-15,Closely Related,"Pain filled up Randolph's life, and in weaker moments he rehearsed a phone call to Malta that would save face || to resist as middle-class oppression, because it wears a thousand faces, even the face of revolution, and that it is an insatiable gut that can even nourish itself on the poison its enemies leave lying about to destroy it."
face_fic_1999_45409.txt-229-21_face_mag_1992_423420.txt-119-2,Distantly Related,"Pain filled up Randolph's life, and in weaker moments he rehearsed a phone call to Malta that would save face || In the face of these threats and given their potential danger to human safety, why should we be concerned about them?"
face_fic_2002_47233.txt-243-21_face_fic_1848_7193.txt-1418-16,Identical,"He opened the door and turned to look back, a tall man framed in light from the hall, his face lost in shadow. "" || The hunter imagined that he felt the intense light of his eyes, shining into his face. """
face_fic_2006_31561.txt-171-4_face_mag_1834_554263.txt-165-90,Distantly Related,"from Christ's tortured face to the fireplace... cold now, devoid of both ashes and the mirror above it, now an empty space, the outline visible against the rosebud wallpaper. || They had stolen two days ' march upon the English army, before the Duke of Cumberland knew any thing of their movements: but when it was ascertained that they had aclually commenced their retreat, his courage and that of his army began to rise; it seemed to be the first time they had breathed freely for six weeks, during which a small and ill appointed force had carried the standard of Glenfinnin a hundred and fifty miles into the heart of England, in the face of a hostile people, and of an army which immeasurably exceeded theirs in discipline and numbers."
face_mag_1834_554263.txt-165-90_face_nf_1844_762654.txt-1773-21,Distantly Related,"They had stolen two days ' march upon the English army, before the Duke of Cumberland knew any thing of their movements: but when it was ascertained that they had aclually commenced their retreat, his courage and that of his army began to rise; it seemed to be the first time they had breathed freely for six weeks, during which a small and ill appointed force had carried the standard of Glenfinnin a hundred and fifty miles into the heart of England, in the face of a hostile people, and of an army which immeasurably exceeded theirs in discipline and numbers. || Every holding becomes subdivided when the cultivating proprietor dies and leaves more than one child; and, as the whole face of the country is open and without hedges, the division is easily and speedily made."
face_nf_1842_747950.txt-1382-7_face_mag_1834_554263.txt-165-90,Distantly Related,"/z/ "" Swift over twilight's lovely face, Those changing hues each other chase; Trembles from snowy depths afar The dawning of her earliest star, And glows the crescent's subtle horn, From the expiring sunset born A gem upon her mantle worn, And binding night to day, Where evening hangs on day's retreat, Where bounds of light and darkness meet, And each, on heaven's azure sheet, In || They had stolen two days ' march upon the English army, before the Duke of Cumberland knew any thing of their movements: but when it was ascertained that they had aclually commenced their retreat, his courage and that of his army began to rise; it seemed to be the first time they had breathed freely for six weeks, during which a small and ill appointed force had carried the standard of Glenfinnin a hundred and fifty miles into the heart of England, in the face of a hostile people, and of an army which immeasurably exceeded theirs in discipline and numbers."
face_nf_1844_762654.txt-1773-21_face_fic_1847_7149.txt-787-13,Distantly Related,"Every holding becomes subdivided when the cultivating proprietor dies and leaves more than one child; and, as the whole face of the country is open and without hedges, the division is easily and speedily made. || and anxious Marian stood by the side of the couch gazing upon the face of that once beloved sister -- alas!"
face_nf_1844_762654.txt-1773-21_face_fic_1971_782006.txt-553-8,Distantly Related,"Every holding becomes subdivided when the cultivating proprietor dies and leaves more than one child; and, as the whole face of the country is open and without hedges, the division is easily and speedily made. || Noting the expression on the young man's face she added sharply, "" Are you all right? """
faces_fic_1846_4464.txt-2452-35_face_mag_1834_554263.txt-165-90,Distantly Related,"Uncertain as he had been at the first who were the men, whom he thus recklessly attacked, Aulus Fulvius had not well turned the angle of the wood, before he recognized the faces of almost all the leading men of the opposite party. || They had stolen two days ' march upon the English army, before the Duke of Cumberland knew any thing of their movements: but when it was ascertained that they had aclually commenced their retreat, his courage and that of his army began to rise; it seemed to be the first time they had breathed freely for six weeks, during which a small and ill appointed force had carried the standard of Glenfinnin a hundred and fifty miles into the heart of England, in the face of a hostile people, and of an army which immeasurably exceeded theirs in discipline and numbers."
faces_fic_1976_10612.txt-6320-14_face_fic_2008_36240.txt-304-5,Closely Related,"Lorna had told him all the other names, and he had given them faces and cruel teeth. || I tried to imagine a face prettier than Henuttawy's, but couldn't do it."
faces_fic_2005_31491.txt-237-8_faces_fic_1841_7355.txt-2847-6,Identical,"Both were big and light tan with wrinkled faces and floppy ears. || When he had ceased, the faces of the congregation were turned to where the Tanner of Enon sat on one of the chief seats of the synagogue, as if desiring that he would say somewhat."
