annotation_lbl,category,sentence
face_fic_2001_45760.txt-1496-10_face_fic_1851_2538.txt-4146-15,Identical,"Then, before she could answer, realization crossed his face. "" || In this strange dress, and, I suppose, without washing her hands or face, she visited the magnificent court of Louis the Fourteenth."
face_fic_2005_30015.txt-73-3_face_fic_2005_780525.txt-1016-9,Identical,"My mother's face settled into an aloof, stubborn expression I had seen before when one of us kids, or my father, was being difficult. || Dennis abruptly grabs Kevin by the throat, his face hard with fury -- # DENNIS # Nothing's worse than listening to you."
face_fic_2005_30110.txt-20-6_face_fic_1968_10505.txt-8348-18,Closely Related,"He had taken off Father's face, Bran thought, and donned the face of Lord Stark of Winterfell. || She was, he noted with relief, a placid blonde with a capable air and a kindly face. """
face_fic_2007_52469.txt-543-1_faces_fic_2005_50302.txt-44-7,Identical,"His face had a peculiar jut to it, as if it were sticking out from itself, and his leaning made it seem bigger than it was. || Their faces were not angry big city faces, they were relaxed, content faces often with temptingly chubby cheeks mounted on generous necks."
face_fic_2009_36565.txt-182-10_face_mag_1838_554656.txt-83-61,Closely Related,"Elizabeth waves, laughs, waves again, making a face at the stiltwalker. || Then Fronto, the priest of the temple, when the crier had proclaimed that the hour of worship and sacrifice had come, and had commanded silence to be observed, - standing at the altar, glittering in his white and golden robes, like a messenger of light, - bared his head, and, lifting his face up toward the sun, offered in clear and sounding tones the prayer of dedication. """
face_fic_2009_36629.txt-293-19_faces_fic_1853_2454.txt-548-80,Identical,"mother smiled and thanked Bree, who quickly escaped into the harsh wind that scoured the tears from her face. || Cousin Betty was a little bit of a woman, with a face as full of wrinkles as a frozen apple, and a pair of the busiest and most twinkling little black eyes you ever saw, a prominent and parrot like nose, with a chin formed on the very same pattern, only that it turned up instead of down, the two so very nearly meeting that the children said they had "" to turn their faces sideways to kiss her. """
face_mag_1823_553455.txt-174-8_face_fic_2007_33870.txt-122-8,Distantly Related,"But this law, as appears on the face of it, must be wholly inoperative. || Esperanza pressed against her, and buried his face in her smooth-as-silk hair, which smelled faintly of coconut."
face_mag_1834_564610.txt-140-32_face_news_2002_622950.txt-43-22,Identical,"The last rays of the sun streamed through a break in the mountains and fell on her flushed features: her full blue eyes glistened with a tear as she turned her face from me, and her graceful figure shook with the conflict of emotions swelling in her breast. || Colorful, fanciful and almost palpable, the photos may inspire a young designer, or just bring a smile to the face of anyone who takes a look."
face_mag_1992_423420.txt-119-2_face_mag_1989_486760.txt-91-2,Identical,"In the face of these threats and given their potential danger to human safety, why should we be concerned about them? || In the face of overwhelming evidence to the contrary, it is a viewpoint so blinkered that it can be ex-plained only by Britain's economic interests in the region."
face_news_1994_614387.txt-73-21_face_fic_1848_1108.txt-618-18,Closely Related,"So, wow, who-da thunk Georgia offensive coordinator Wayne "" Wild Man "" McDuffie, who once spit in the face of a reporter, could have gotten into a shouting match with Dogs offensive guard Steve Roberts? || She went out, and shortly after Lander came in with a sort of hopeful apathy in his face."
faces_fic_1831_8376.txt-661-7_face_fic_1964_10449.txt-2164-1,Identical,"upon the ground: Myriads of happy faces throng me round, Familiar to my eye; yet heart and mind In vain would now the old communion find. || Her face was contorted in an expression of rugged,"
faces_fic_1841_7355.txt-2847-6_face_fic_1999_44634.txt-364-1,Identical,"When he had ceased, the faces of the congregation were turned to where the Tanner of Enon sat on one of the chief seats of the synagogue, as if desiring that he would say somewhat. || Her face wasting away until nothing but her hard bitter eyes showed above the bed covers. """
faces_fic_1841_7355.txt-2847-6_face_nf_1851_747495.txt-565-11,Identical,"When he had ceased, the faces of the congregation were turned to where the Tanner of Enon sat on one of the chief seats of the synagogue, as if desiring that he would say somewhat. || From the bottom of the breast to the navel, one face. """
faces_fic_1856_2880.txt-3663-16_faces_fic_1841_7355.txt-2847-6,Identical,"The eye, as it roamed around the brilliant circle, encountered few of those vapid faces which make the staple of the surroundings of an hereditary throne. || When he had ceased, the faces of the congregation were turned to where the Tanner of Enon sat on one of the chief seats of the synagogue, as if desiring that he would say somewhat."
faces_fic_1968_24508.txt-2058-12_face_fic_1965_16750.txt-4488-10,Identical,"Ned stares dizzily around at the curious, amused, or grim faces. || -- 182 -- Ric and Rac, smeary in the face, eating steadily from untidy paper sacks of candy they have found somewhere on board, shriek noisily as they go down the gangplank."
faces_fic_1970_23872.txt-1041-11_face_fic_1983_10704.txt-3356-17,Identical,"He looks about him, and what he sees in our faces discourages and baffles him further. || And the American, struggling to hold in place the lines of selfindulgencethat marred and masked his face, said: Would you believe."
faces_fic_1978_23930.txt-197-13_faces_fic_1841_7355.txt-2847-6,Identical,"Frantic, she looked behind her, far across the astonished flood of faces, and saw the two of them. "" || When he had ceased, the faces of the congregation were turned to where the Tanner of Enon sat on one of the chief seats of the synagogue, as if desiring that he would say somewhat."
faces_fic_2003_26412.txt-74-10_face_fic_1856_2749.txt-73-38,Identical,"The girls are yanking her forward, their tongues and faces slathered with goofy grape. || But the wind howled; the leafless branches of the old trees without were crushed up, shivering and creaking against the house; the frozen snow beat a wild reville on the windows, and May's face grew very sad and thoughtful."
faces_fic_2003_26412.txt-74-10_face_mag_1857_556470.txt-179-15,Identical,"The girls are yanking her forward, their tongues and faces slathered with goofy grape. || , of which we have spoken, is of such // marvellous beauty, its face is so weak in its expression, that some have seriously doubted whether the head was chiselled by the same artist, and was part of the same work."
faces_fic_2005_31491.txt-237-8_face_fic_1844_7135.txt-1091-19,Identical,"Both were big and light tan with wrinkled faces and floppy ears. || Father Eustaquio followed her into a low ceiled chamber, where seated in a cane chair, with her face leaning upon her hand sat the lovely"
fiction_fic_1840_7332.txt-371-22_fiction_nf_1835_747509.txt-350-3,Distantly Related,"But in me, Howard, you behold the truth of your favourite's saying: Truth is strange, stranger than fiction. ' || Neither the noble fiction of the Stoics, that vice alone is an evil, and that grief is not one; nor the less elevated assertion /q/ of the ' UtiliiarianSt that our duty is always conformed to our interest, can sustain examination."
fiction_fic_1845_622.txt-6603-15_fiction_news_1997_653759.txt-16-7,Identical,"* The author has no better apology for interrupting the interest of a work of fiction by these desultory dialogues than that they have ref- erence to facts. || Currently, of the top 10 hardcover fiction titles on The Times's list, seven feature female central characters: "" Hornet's Nest "" by Patricia Cornwell; "" Total Control "" by David Baldacci; "" Evening Class "" by Maeve Bincy; "" Small Town Girl "" by LaVyrle Spencer; "" Airframe "" by Michael Crichton; "" The List "" by Steve Martini, and "" The Deep End of the Ocean "" by Jacquelyn Mitchard."
fiction_fic_1847_7123.txt-192-21_fiction_fic_1845_622.txt-6603-15,Closely Related,"I wish him in the outset to understand and believe that the narrative of events is truth and verity, not fiction; for I, Paul Peril, am a man, not of straw, but of flesh and blood: and what I record I have seen, and of it bear a part. || * The author has no better apology for interrupting the interest of a work of fiction by these desultory dialogues than that they have ref- erence to facts."
