annotation_lbl,category,sentence
chef_mag_1989_328766.txt-22-2_chef_mag_1986_432289.txt-29-3,Identical,"The European chef there was miserable and kept saying that women had no strength, no stamina and no concentration, "" says Rosenzweig, who went on to become the controversial vice chairman at Manhattan's exclusive "" 21 "" Club, as well as chef-partner at her own New York City restaurant, Arcadia. || Seppi Renggli, chef of The Four Seasons restaurant in New York, created his own spa cuisine in conjunction with a nutritionist."
chef_mag_1995_395507.txt-21-17_chef_fic_2007_33461.txt-116-19,Identical,"She graduated with honors in April 1991 with an associate degree in food and hospitality and a chef apprenticeship certification. || Because my next-door neighbor, Obax Geeddi Abtidoon, a rich and beautiful Somalian who wanted to be a chef but was getting her degree in polar studies when she wasn't cooking curry and making sliced carrot salad for everyone on the floor, had given me the ginger beer starter and how could I be so rude as to throw it out?"
chef_mag_2002_385272.txt-92-13_chef_fic_1848_1108.txt-660-44,Undecidable,"Trey Graham Plano, Texas BEST FEET FORWARD "" I 'm an executive chef who works most weekends, and when I come || He was a young man who much preferred a state of self-satisfaction to humiliation of any sort, and after he had endured Clementina's gaze as long as he could, he said, "" Perhaps you don't allow anybody but the chef to call you that? """
chef_mag_2002_397228.txt-0-30_chef_news_2007_637870.txt-20-6,Identical,"@@397228 // Hurtling toward American Idol's hotly anticipated climax, finalists Kelly Clarkson, Nikki McKibbin and Justin Guarini savor living large in a mansion equipped with a personal chef (and an on-call shrink) Sunup on L.A.'s Mulholland Drive and the only evidence Tamyra Gray ever dwelled here with the other American Idol finalists is a note she left behind, like some message from a reality-TV ghost. || Barber is no ordinary ' cue chef, either."
chef_mag_2003_407716.txt-5-8_chef_news_2006_629441.txt-92-6,Identical,"But no worries: Rocco DiSpirito, executive chef at Union Pacific and star of NEC's The Restaurant, had a papparadelle || While they were dating, executive chef Jonathan Jones of the Tasting Room took his wife to Empress"
chef_mag_2004_415399.txt-38-3_chef_mag_1986_432289.txt-29-3,Identical,"According to executive chef David Berry, Britain's best organic suppliers are found in Devon, so the menu is based on local produce and includes dishes like a tian of Teignmouth lobster with caviar crme frache, moorland game terrine with tomato compote and a comforting "" adult nursery dish of the day "" (cottage pic, for example). || Seppi Renggli, chef of The Four Seasons restaurant in New York, created his own spa cuisine in conjunction with a nutritionist."
chef_mag_2004_416263.txt-0-3_chef_fic_1848_1108.txt-660-44,Undecidable,"@@416263 A pastry chef shows that decorating is child's play Photograph Pastry chef Emily Luchetti shows how to pipe icing from the corner of a plastic bag. || He was a young man who much preferred a state of self-satisfaction to humiliation of any sort, and after he had endured Clementina's gaze as long as he could, he said, "" Perhaps you don't allow anybody but the chef to call you that? """
chef_mag_2007_389533.txt-69-8_chef_fic_2007_33461.txt-116-19,Identical,"This refreshing appetizer, inspired by a redpefrom chef Robert St. John's book A Southern Palate, showcases Gulf Coast shrimp. || Because my next-door neighbor, Obax Geeddi Abtidoon, a rich and beautiful Somalian who wanted to be a chef but was getting her degree in polar studies when she wasn't cooking curry and making sliced carrot salad for everyone on the floor, had given me the ginger beer starter and how could I be so rude as to throw it out?"
chef_mag_2009_406412.txt-9-7_chef_news_2006_629441.txt-92-6,Identical,"Tribeca and True Trained as a pastry chef, Rachel Thebault opened New York's Tribeca Treats -- a neighborhood (and citywide) destination for truffles, bonbons and customized birthday and wedding cakes -- in 2007. || While they were dating, executive chef Jonathan Jones of the Tasting Room took his wife to Empress"
chef_news_1993_600214.txt-63-19_Chefs_nf_1977_774125.txt-767-0,Closely Related,"- What makes the place special: "" The restaurant is nothing special, but the hospitality of the chef was incredible. || Chefs are exceedingly difficult to translate because they are imprecise about amounts and, since they are speaking to fellow professionals, they may leave out whole operations."
chef_news_1993_600214.txt-63-19_chef_fic_2007_33461.txt-116-19,Identical,"- What makes the place special: "" The restaurant is nothing special, but the hospitality of the chef was incredible. || Because my next-door neighbor, Obax Geeddi Abtidoon, a rich and beautiful Somalian who wanted to be a chef but was getting her degree in polar studies when she wasn't cooking curry and making sliced carrot salad for everyone on the floor, had given me the ginger beer starter and how could I be so rude as to throw it out?"
chef_news_1995_631270.txt-48-3_chef_mag_1836_554393.txt-176-6,Unrelated,"Ever the practical chef, she pulls out store-bought pumpkin seeds to make pesto for the frittata when the zucchini she opens do not yield mature-enough seeds to roast. || He boasted of having been a chef de brigade in the republican armies of France; but, such was his ardor in the cause, that he accepted the humble rank of chef de cuisine in the service of Toledo."
chef_news_1995_638686.txt-13-1_chef_nf_1991_774072.txt-1394-40,Identical,"When chef Lydia Shire of Biba restaurant in Boston first worked in a French kitchen, she got a crash course in preparing internal organs. "" || A traditional recipe is given in chapter 4, but, as noted there, different herbs and vegetables can be used, depending on the type of fish being prepared, the region, and the whim of the chef."
chef_news_1996_625831.txt-58-40_chef_news_1995_631270.txt-48-3,Identical,"A super invitation - Congratulations are in order for Bruce Molzan, the Ruggles Grill chef and owner who has been invited back to the Super Bowl for Taste of the NFL V. Coca-Cola and the NFL invite a top chef and former NFL player to help tackle hunger. || Ever the practical chef, she pulls out store-bought pumpkin seeds to make pesto for the frittata when the zucchini she opens do not yield mature-enough seeds to roast."
chef_news_1996_658409.txt-1-8_chef_fic_2007_33461.txt-116-19,Identical,"Yet while everyone around builds higher, pastry chef Maury Rubin's signature desserts remain decidedly flat. || Because my next-door neighbor, Obax Geeddi Abtidoon, a rich and beautiful Somalian who wanted to be a chef but was getting her degree in polar studies when she wasn't cooking curry and making sliced carrot salad for everyone on the floor, had given me the ginger beer starter and how could I be so rude as to throw it out?"
chef_news_1997_621043.txt-70-18_chef_news_2007_637870.txt-20-6,Identical,"Workers at Wired magazine in San Francisco used to whip up tofu dishes in a dingy pantry until chef Philip Ferrato was brought in to offer dishes such as gazpacho with organic heirloom tomatoes. || Barber is no ordinary ' cue chef, either."
chef_news_1998_652869.txt-1-4_chef_fic_2007_33461.txt-116-19,Identical,"Mr. Bouterin, the chef and owner of Bouterin restaurant on East 59th Street, puts a boned shoulder of lamb with vegetables, wine and stock in the oven, hangs a DO NOT DISTURB sign on the oven door and leaves the lamb alone for seven hours. || Because my next-door neighbor, Obax Geeddi Abtidoon, a rich and beautiful Somalian who wanted to be a chef but was getting her degree in polar studies when she wasn't cooking curry and making sliced carrot salad for everyone on the floor, had given me the ginger beer starter and how could I be so rude as to throw it out?"
chef_news_2002_603927.txt-69-19_chef_news_1995_638686.txt-13-1,Identical,", as long as they're nicely dressed, "" says Kelly, 29, a flame-haired Brooklyn pastry chef. || When chef Lydia Shire of Biba restaurant in Boston first worked in a French kitchen, she got a crash course in preparing internal organs. """
chef_news_2005_623919.txt-25-4_chef_fic_2005_50340.txt-357-17,Identical,"Keith Jeanminette, pastry chef at Masa's, San Francisco, says many of his pear and apple desserts pair well with the honied character of Muscat Beaumes-de-Venise, as do desserts with oranges, tangerines and apricots. || Jean-Paul had thrown together the food, though he rarely cooked at home: he was a chef now, in his father's restaurant."
chef_news_2005_623919.txt-25-4_chefs_mag_1994_409087.txt-47-2,Identical,"Keith Jeanminette, pastry chef at Masa's, San Francisco, says many of his pear and apple desserts pair well with the honied character of Muscat Beaumes-de-Venise, as do desserts with oranges, tangerines and apricots. || Thousands of chefs have already announced that they will not use any biotech foods that enter the marketplace, even though they've never tasted these foods or learned how they were developed."
chef_news_2006_623955.txt-26-1_chef_fic_1827_7168.txt-1724-40,Unrelated,"The chef makes "" noodles "" out of long chewy strips of cuttlefish and mounds them in the center of a burnished origami-like bowl with a julienne of daikon, burdock root stained orange to look like carrots, precise rounds of sliced okra, orange salmon eggs and sea urchin. || , mellowness of finish, for it is coloured the very counterpart of the original, which brought five hundred louis at the auction of the famous collection of the Duc de Montmorenci, and is now one of the chef d'oeuvres in the gallery of the Luxemburgh -- bauble!"
chef_news_2006_623955.txt-26-1_chef_fic_1848_1108.txt-660-44,Closely Related,"The chef makes "" noodles "" out of long chewy strips of cuttlefish and mounds them in the center of a burnished origami-like bowl with a julienne of daikon, burdock root stained orange to look like carrots, precise rounds of sliced okra, orange salmon eggs and sea urchin. || He was a young man who much preferred a state of self-satisfaction to humiliation of any sort, and after he had endured Clementina's gaze as long as he could, he said, "" Perhaps you don't allow anybody but the chef to call you that? """
