annotation_lbl,category,sentence
attacks_mag_2002_371999.txt-12-46_attacks_news_1991_612479.txt-40-20,Closely Related,"At least one face is familiar to U.S. investigators: Ramzi Binalshibh, a 29-year-old Yemeni who appears wearing a red kaffiyeh, was named as an unindicted co-conspirator of Zacarias Moussaoui, the French operative arrested in August and indicted Dec. 11 for planning terrorist attacks. || The AIDS virus insinuates itself into the genetic makeup of T cells, destroying them or preventing them from orchestrating attacks on disease organisms."
attacks_mag_2002_387140.txt-2-2_attacks_news_1991_612479.txt-40-20,Closely Related,"German U-boat attacks on American merchant ships had ended three years of debate about whether the United States should enter the war. || The AIDS virus insinuates itself into the genetic makeup of T cells, destroying them or preventing them from orchestrating attacks on disease organisms."
attacks_mag_2002_397275.txt-24-3_attack_fic_1856_2470.txt-7252-13,Identical,"The Sept. 11 attacks, ironically, interrupted the last stage of the Administration's defense review, which was to focus on the need to retool the Department of Defense to deal with longer-term threats. || commenced the life of a pioneer, and that, in a night attack, his cabin had been burned, his wife killed, and his son carried away by the savages."
attacks_mag_2002_398773.txt-149-9_attacks_fic_1853_9142.txt-2686-17,Closely Related,"Active for Islam specially in light of the terrorist attacks of September 11, 2001, it's important to point out the deep ecological teachings inherent in Islam, and the very real onthe-ground projects that have developed from them. || I have been in the country a little more than three months; and have had several attacks of the fever."
attacks_mag_2002_398773.txt-149-9_attacks_news_1991_612479.txt-40-20,Closely Related,"Active for Islam specially in light of the terrorist attacks of September 11, 2001, it's important to point out the deep ecological teachings inherent in Islam, and the very real onthe-ground projects that have developed from them. || The AIDS virus insinuates itself into the genetic makeup of T cells, destroying them or preventing them from orchestrating attacks on disease organisms."
attacks_mag_2005_379002.txt-22-10_attack_fic_1993_25035.txt-820-7,Closely Related,"And yet, despite the frequency and deadliness of their attacks, almost nothing is known about individual bombers. || "" I understand she had a heart attack, "" Regan said quietly. """
attacks_mag_2005_379095.txt-6-29_attacks_news_1991_612479.txt-40-20,Closely Related,"But as the trail of bodies that began with the first bombing of the World Trade Center in 1993 continues to lengthen, we need to ask why the attacks || The AIDS virus insinuates itself into the genetic makeup of T cells, destroying them or preventing them from orchestrating attacks on disease organisms."
attacks_mag_2005_397463.txt-63-5_attack_news_1967_726451.txt-39-2,Identical,"The terrorists behind the Madrid attacks were major drug dealers, with a network stretching from Morocco through Spain to Belgium and the Netherlands. || Faisal under attack With the exception of heavy Algerian and Sudanese involvement, the degree of other Arab militancy drops rapidly in direct proportion to distance from Israel."
attacks_mag_2007_387325.txt-12-20_attacks_news_1991_612479.txt-40-20,Closely Related,"At our clinic, and at other top heart clinics across the country, our patients almost never have heart attacks, "" Agatston says. "" || The AIDS virus insinuates itself into the genetic makeup of T cells, destroying them or preventing them from orchestrating attacks on disease organisms."
attacks_news_1960_721229.txt-32-12_attack_mag_1828_553929.txt-364-34,Identical,"The zoning proposals also have been coming under a mounting barrage of attacks by real estate and community groups, including the New York Real Estate Board and the Queensboro Chamber of Commerce. || Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire."
attacks_news_1960_721229.txt-32-12_attack_news_1994_606745.txt-26-26,Closely Related,"The zoning proposals also have been coming under a mounting barrage of attacks by real estate and community groups, including the New York Real Estate Board and the Queensboro Chamber of Commerce. || In the heat of their anger, many Israelis interviewed today expressed frustration with the fruits of peace and Rabin's strategy for securing citizens against attack. """
attacks_news_1961_722130.txt-4-23_attack_mag_1854_555935.txt-131-30,Closely Related,"Referring to the recent mayoral campaign in New York City, the Republican leader accused the Democrats of "" dema- ' gogic "" attacks and "" making a political football "" out of rent control. || 18* // The development of Comte's system, after the outlines of it had been completed in his own mind, was delayed, in 1826, by an attack of mental disease, from which, if it had been left to take its own course, he thinks he should have speedily recovered."
attacks_news_1961_722130.txt-4-23_attacks_news_1991_612479.txt-40-20,Closely Related,"Referring to the recent mayoral campaign in New York City, the Republican leader accused the Democrats of "" dema- ' gogic "" attacks and "" making a political football "" out of rent control. || The AIDS virus insinuates itself into the genetic makeup of T cells, destroying them or preventing them from orchestrating attacks on disease organisms."
attacks_news_1972_730421.txt-65-27_attack_mag_1828_553929.txt-364-34,Distantly Related,"Troops tied down It is much more difficult to assess what success the Communists have had in another prime objective, which was to use their conventional attacks as a means of helping reactivate their local forces in the countryside. || Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire."
