annotation_lbl,category,sentence
circling_fic_1830_8593.txt-54-39_circling_mag_1822_553415.txt-75-11,Closely Related,"Nay, even grant the senate should stand firm, Where are the people -- the Sertorian band Who cling around him with unwavering love, Like the fond ivy twining round the oak Or life's warm eddies circling through the heart -- In conquest and defeat! || graceful rainbow, now arching over our heads, and now circling in the vapour at our feet, still flew before us as we moved."
circling_fic_1831_8376.txt-519-19_circled_fic_1989_780083.txt-2098-19,Closely Related,"whose doors we now For social worship first unfold, To thee the suppliant throng shall bow, While circling years on years are rolled. || As soon as he got there, a host of white flowers flew up from under his feet and circled above him anxiously like startled pigeons."
circling_fic_1831_8376.txt-725-32_circling_fic_1964_10451.txt-458-31,Distantly Related,"Tall spire, and glittering roof, and battlement, And banners floating in the sunny air, And white sails o'er the calm blue waters bent, Green isle, and circling shore, are blended there, In wild reality. || Lee could not allow anyone to be behind her, and she didn't like to stand against the wall the way the others did, so she had to keep circling relentlessly to "" keep everyone properly placed. """
circling_fic_1833_7059.txt-374-11_circled_fic_1978_782020.txt-1272-1,Undecidable,"There were also two or three bacchanalian songs, concerning "" circling cups "" and "" rosy wine, "" (he always drank cinnamon cordial diluted with water,) &c.; &c.; At the time of receiving this, I was busy with "" an essay attempting to form a judgment of the characters of authors from their works. "" || Janet circled him at a distance as though he might still be dangerous."
circling_fic_1834_7252.txt-2825-11_circling_fic_1849_7230.txt-2441-6,Closely Related,"These grasping, the young god stood in the breach Of circling trees, with eye that fiercely glanced, Nostril expanded, lip pressed, foot advanced, And arrow at the string; when lo! || ye lieges all advance, And circling join in merry Morrice dance. """
circling_fic_1834_7252.txt-2825-11_circling_fic_2001_14559.txt-2980-18,Closely Related,"These grasping, the young god stood in the breach Of circling trees, with eye that fiercely glanced, Nostril expanded, lip pressed, foot advanced, And arrow at the string; when lo! || And all around me people shouting, shouting and something like water rushing in through my head and circling my skull."
circling_fic_1835_7017.txt-1328-8_circling_nf_1849_749269.txt-626-4,Identical,"outlines of men, armed with spears, circling around the whole cell. || he said again, circling back to his favorite maxim."
circling_fic_1835_7328.txt-1942-40_circling_fic_1964_10451.txt-458-31,Closely Related,"Halleck has beautifully described similar scenery -- "" Tall spire, and glittering roof, and battlement, And banners floating in the sunny air, And white sails o'er the calm blue waters bent; Green isles, and circling shores, are blended there In wild reality! "" || Lee could not allow anyone to be behind her, and she didn't like to stand against the wall the way the others did, so she had to keep circling relentlessly to "" keep everyone properly placed. """
circling_fic_1838_7250.txt-2477-27_Circled_mag_1840_554815.txt-207-38,Closely Related,"At the catastrophe, Mrs. Gambril ceased her flight, but after the manner of the Cossacks of the Don, or the Mahratta cavalry, kept circling round the enemy -- out of striking distance, yet within hail. "" || lie soon Saw within ken a glorious Angel stand, The same whom John saw also in the sun: His back was turned, but not his brightness hid; Of beaming sunny rays a golden tiar Circled his head, nor less his locks behind Illustrious on his shoulders fledge with wings Lay waving round; on some great charge employed He seemed, or fixed in cogitation deep. """
circling_fic_1838_7250.txt-2477-27_circling_fic_1849_7230.txt-2441-6,Closely Related,"At the catastrophe, Mrs. Gambril ceased her flight, but after the manner of the Cossacks of the Don, or the Mahratta cavalry, kept circling round the enemy -- out of striking distance, yet within hail. "" || ye lieges all advance, And circling join in merry Morrice dance. """
circling_fic_1839_7477.txt-7460-19_circled_fic_1973_10569.txt-2907-9,Closely Related,"Methought I journeyed o'er a boundless plain Unbroke by vale or hill, on all sides stretched, Like circling ocean, to the low-browed sky; Save in the midst a verdant mount whose sides Flowers of all hues and fragrant breath adorned. || A new concrete road ran up to it and circled it to rejoin itself and fade away into the dun thistle-strewn hills."
circling_fic_1839_7477.txt-7460-19_circling_nf_1849_749269.txt-626-4,Distantly Related,"Methought I journeyed o'er a boundless plain Unbroke by vale or hill, on all sides stretched, Like circling ocean, to the low-browed sky; Save in the midst a verdant mount whose sides Flowers of all hues and fragrant breath adorned. || he said again, circling back to his favorite maxim."
circling_fic_1840_7681.txt-235-14_circling_fic_1849_7230.txt-2441-6,Closely Related,"Thy hand invested in their azure robes, Thy breath made buoyant, yonder circling globes, That bound and blaze along the elastic wires, That viewless vibrate on celestial lyres, And in that high and radiant concave tremble, Beneath whose dome adoring hosts assemble, To catch the notes, from those bright spheres that flow, Which mortals dream of, but which angels know. || ye lieges all advance, And circling join in merry Morrice dance. """
circling_fic_1840_7681.txt-235-14_circling_fic_1965_780079.txt-1535-10,Closely Related,"Thy hand invested in their azure robes, Thy breath made buoyant, yonder circling globes, That bound and blaze along the elastic wires, That viewless vibrate on celestial lyres, And in that high and radiant concave tremble, Beneath whose dome adoring hosts assemble, To catch the notes, from those bright spheres that flow, Which mortals dream of, but which angels know. || He did not stop moving, but kept circling, circling, knees bent, in a kind of squat; as he passed the table he seized a bottle by the neck and broke it in half -- crack -- on the table edge, and kept moving."
circling_fic_1840_8909.txt-155-63_circled_fic_1985_10729.txt-5570-4,Identical,"Brief not thy course at that either, for thou hast often seen the son of clouded prospect, leap to the highest seat that power yields, carry thine eye unsealed and wary to scan mankind, for it will be a convoy for thy relief: let not the glib and stealthy tongued prater, with his o'erfull breast of friendship circling nothing, spear thy heart to that condition, || The jerking stiff-jointed puppets circled him, shuffling and bobbingp229along the floorboards."
circling_fic_1840_8909.txt-155-63_circling_fic_1847_7152.txt-1569-4,Identical,"Brief not thy course at that either, for thou hast often seen the son of clouded prospect, leap to the highest seat that power yields, carry thine eye unsealed and wary to scan mankind, for it will be a convoy for thy relief: let not the glib and stealthy tongued prater, with his o'erfull breast of friendship circling nothing, spear thy heart to that condition, || came a broad and circling glare, blinding the pale daylight; a sharp stunning roar, succeeded by an awful rushing sound -- and the rocks reeled like drunken men!"
circling_fic_1843_7039.txt-2109-16_circle_fic_1839_8627.txt-1994-11,Closely Related,"One day my attention was arrested by a very unusual twittering, and I saw him circling round with a large downy feather in his bill. || See how they bear him up upon their wings, And circle him with glory!"
