annotation_lbl,category,sentence
edge_fic_1844_7189.txt-791-67_edges_fic_2009_36969.txt-198-19,Closely Related,"It seemed to Aldarin as though the universe, with all the boundless fields of space, was comprised in the sweep of the awful rocks of bitumen and red-hot ore of lead, extending for miles and miles innumerable, on either side, with the waves of fire -- each wave bearing its awful burden of a damned soul -- surging and foaming over the edge of the precipice, while a hissing and crackling sound, like the noise of ten thousand forests, ravaged by flame, startled the very air of hell, and mingled with the shrieks of the ******. || Ignoring her, though he couldn't help but be aware of her scowling concern, he pressed the edges of the wound together and wrapped it securely with the cloth, fixing the end in place with the pin Ada handed him then stepped back, pleased with his"
edge_fic_1848_7341.txt-2277-6_edge_fic_2000_30562.txt-3-21,Identical,"Jest before we got to the edge of the fall we all got a terrible shower-bath from a spring of water what falls in the path from the rock above. || Preoccupied with their own business, no one noticed the man who stood in the doorway of an inn on the edge of the square."
edge_fic_1852_593.txt-3124-19_edge_fic_1988_780085.txt-3328-6,Distantly Related,"Curious to ascertain this point, I let myself down out of the tree, and going to the edge of the wood, was glad to perceive our herd of cows chewing the cud or grazing not far off. || This thing will not take an edge, "" he exclaims. """
edge_fic_1854_70.txt-2299-8_edge_fic_1976_10617.txt-1820-0,Identical,"There is no rawness nor imperfection in its edge there, as where the axe has cleared a part, or a cultivated field abuts on it. || edge of104 S T O R M W A R N I N G S T O R M W A R N I N G 105the main hatch cover and held on tight, but the same sea lifted Knorr over the rail."
edge_fic_1855_2965.txt-2059-5_edging_mag_2007_389213.txt-130-26,Distantly Related,"They now walked along the edge of the pond, some distance, and after wandering some time in the woods, they returned home by a circuitous route. || When Bob Costanza, one of the fathers of ecological economics and now head of the Gund Institute at the University of Vermont, was first edging into economics in the early 1980s, he had a fellowship to study "" social traps "" - the nuclear arms race, say-in which "" short-term behavior can get out of kilter with longer broad-term goals. """
edge_fic_1855_2965.txt-2805-21_edge_fic_1855_9053.txt-7570-17,Identical,"It was a wonder that both did not tumble out of bed that night; for each slept upon the extreme edge of the mattress, as far as possible from the other. || Not a simple aria, my dear Miss Ashton, "" said Heartsease, smoothing the fringed edge of his cravat, and adjusting his collar with a gentle hand, "" not some simple morceau! """
edge_fic_1856_1552.txt-7346-40_edge_news_1966_726006.txt-25-15,Distantly Related,"He had only to stimulate her mind into bolder exercise -- to conduct it to topics of the utmost hardihood -- to inspire that sort of moral recklessness which some people call courage -- which delights to sport along the edge of the precipice, and to summon audacious spirits from the great yawning gulfs which lie below. || Republicans have a practical reason for not trying to upset the tradition of a 2-to-1 edge for the majority In the Rules Committee."
edge_fic_1860_9817.txt-2372-5_edge_nf_1968_774136.txt-1105-9,Identical,"Creeping cautiously along to the edge of the thicket on the brow of the elevation, he fell to inspecting, one after another || Shirer and Keirker, at their microphones at the edge of the clearing, watched and later described the scene."
edge_fic_1960_24509.txt-1178-20_edge_fic_1855_2965.txt-2160-19,Identical,"THE PATH - FULL SHOT 202 Holding his torch high, the Time Traveller hurries toward the bushes around the edge of the lawn looking for his Machine, beating the branches with his free hand. || Leaving the road, and turning into a footpath through the fields, they passed close by the upper edge of the pond."
edge_fic_1963_10441.txt-2418-7_edge_fic_1975_10598.txt-6073-22,Identical,"Pale streamers of mist foamed over the edge of the plane wings. || We walked the fifty yards up to a washy-looking razorback, and Tracker pointed to a couple of clear footprints at the edge of a dry claypool. """
edge_fic_1965_14245.txt-2636-4_edge_nf_1844_772139.txt-317-40,Distantly Related,"He stops in the edge of the scene and holds up his hand for silence. || This reward was advertised in the summer of 1832; and the next spring a fisherman, at a distant, unfrequented part of the island, saw on a pleasant afternoon a young female Indian, laving at the edge of the water."
edge_fic_1966_10477.txt-5230-21_edge_fic_1967_16424.txt-1282-17,Closely Related,"After a period of time -- how long it was I couldn't say or even guess -- we began to edge up in the sky again and much later Captain Rampey began to make the turn back again, to wheel the Odessa Darling around in a huge slow arc in the sky. || He holds the shears up to the light and shakes his head: she's ruined the edge."
edge_fic_1966_10477.txt-5230-21_edge_fic_1988_780085.txt-3328-6,Distantly Related,"After a period of time -- how long it was I couldn't say or even guess -- we began to edge up in the sky again and much later Captain Rampey began to make the turn back again, to wheel the Odessa Darling around in a huge slow arc in the sky. || This thing will not take an edge, "" he exclaims. """
edge_fic_1966_10477.txt-5230-21_edge_fic_1993_25008.txt-4285-5,Closely Related,"After a period of time -- how long it was I couldn't say or even guess -- we began to edge up in the sky again and much later Captain Rampey began to make the turn back again, to wheel the Odessa Darling around in a huge slow arc in the sky. || They made it to the edge of the crowd, but something caused him to turn back."
edge_fic_1966_10477.txt-5230-21_edge_mag_1979_480129.txt-32-13,Distantly Related,"After a period of time -- how long it was I couldn't say or even guess -- we began to edge up in the sky again and much later Captain Rampey began to make the turn back again, to wheel the Odessa Darling around in a huge slow arc in the sky. || It has been estimated that one-fourth of the world now lives on this edge of survival."
edge_fic_1966_10477.txt-5230-21_edge_nf_1976_774399.txt-105-7,Distantly Related,"After a period of time -- how long it was I couldn't say or even guess -- we began to edge up in the sky again and much later Captain Rampey began to make the turn back again, to wheel the Odessa Darling around in a huge slow arc in the sky. || Thus, in addition to having the edge in expertise over their civilian superiors, the chiefs also possess the advantages that come from longevity in a position."
edge_fic_1966_10477.txt-5230-21_edges_news_1987_670107.txt-15-34,Distantly Related,"After a period of time -- how long it was I couldn't say or even guess -- we began to edge up in the sky again and much later Captain Rampey began to make the turn back again, to wheel the Odessa Darling around in a huge slow arc in the sky. || Mr. Powell ' s keen musician ' s ear weaves sound, dialogue and actual musical fragments into the fabric of narratives that might otherwise seem a bit tweedy and even ragged at the edges."
edge_fic_1967_10486.txt-2261-15_edge_fic_1967_16424.txt-1282-17,Closely Related,That year he had lived in a third-story room in a wooden house on the edge of Cambridge. || He holds the shears up to the light and shakes his head: she's ruined the edge.
edge_fic_1967_10486.txt-2261-15_edge_fic_1988_780085.txt-3328-6,Distantly Related,"That year he had lived in a third-story room in a wooden house on the edge of Cambridge. || This thing will not take an edge, "" he exclaims. """
edge_fic_1967_10486.txt-2261-15_edge_news_1985_671429.txt-20-24,Distantly Related,"That year he had lived in a third-story room in a wooden house on the edge of Cambridge. || I prefer the rainbow of brightly colored clothes, the gleam of complicated gadgets, the grimace of rugged athletes out there at the edge of their endurance."
edge_fic_1967_10493.txt-1805-18_edge_nf_1976_774399.txt-105-7,Distantly Related,"It is midmorning in August, hot and stifling, so airless that the dust-stained trees along the edge of the distant woods hang limp and still, and the grinding of the mill seems blurred, indistinct, as if borne sluggishly through heat waves trembling like water above the steaming earth. || Thus, in addition to having the edge in expertise over their civilian superiors, the chiefs also possess the advantages that come from longevity in a position."
edge_fic_1967_16424.txt-1282-17_edge_fic_1965_23823.txt-131-41,Distantly Related,"He holds the shears up to the light and shakes his head: she's ruined the edge. || So without ceasing to stir the dye Noona called out, "" Come on in, I hear you, "" and was surprised at how her voice turned out to be -- heavy and rough, with a little broken edge to it"
