annotation_lbl,category,sentence
graft_mag_1855_505250.txt-144-62_graft_news_1961_721980.txt-15-36,Unrelated,"disposition, and is somewhat forgetful of qwq cealed a great deal of truth: "" The setter is a product of art, as much as the Queen Claude Ilium or double rose; he is a dumb dog, grafted on the running dog, and which returns to the wild stock, like the double rose, when the graft fails to take effect. "" || Meanwhile, Mayor Wagner renewed his demand that Mr. Lefkowitz repudiate Mr. Kenna, Mr. Wagner declared that Mr. Lefkowitz "" knows what was in the State Investigation Commission's report on Kenna, and the graft involved in the Lin denwood housing project in Queens. """
graft_mag_1964_492080.txt-86-9_graft_news_1961_722120.txt-42-9,Identical,"proceedings -- in which not only were there wholesale graft payments to the New Orleans police to purchase immunity for racket operations, but some police officials actually were in the rackets themselves, owning and operating gambling establishments, lotteries and houses of prostitution. || Good as Ever "" I think there is less graft in the police department these days, but from the standpoint of a skilled, professional burglar I think"
graft_mag_1993_424578.txt-84-24_grafts_nf_1839_747931.txt-284-27,Unrelated,"On a per-dollar basis, the Federal Government now probably has less waste, for example, than during the Jackson Administration and less graft than during the Grant Administration. || Having made the cleft, open it by driving down the centre a narrow wedge of iron far enough to open the sides sufficient to receive the grafts, which are prepared by cutting them in lengths about six and eight inches long cutting the bottom ends downwards, on each side, in the form of a wedge, and so that it fits neatly in the cleft, into which it is to be gently pressed downwards, being careful that the barks of the graft and the stock precisely meet."
graft_mag_2003_385728.txt-83-21_graft_nf_1858_747890.txt-1297-7,Identical,"Respecting Cuba's regime immediately pre-Castro, the encyclopedia has this to say: "" Cuban politics before 1959 consisted of graft, corruption, maladministration, fiscal irresponsibility, and social insensitivity especially toward Afro-Cubans. || "" Mr. STOMS asks: ' Why graft on the quince stock at all? '"
graft_mag_2006_397914.txt-84-26_graft_fic_1974_13208.txt-891-12,Identical,Experience tells us that lawmakers and lobbyists almost never say directly what they mean when it comes to what an average person would consider to be graft. || PAUL We try to live with lies and corruption and fraud and graft and violence and exploitation and.
graft_news_1963_723197.txt-45-12_graft_news_1974_731379.txt-69-18,Identical,"How about elimination of largescale waste and, indeed, also of graft and corruption (in city and state)? || the dismissal last month of the commandant and two other generals of the provincial police, reportedly for graft."
graft_news_1974_731379.txt-69-18_grafts_nf_1850_747863.txt-1339-7,Unrelated,"the dismissal last month of the commandant and two other generals of the provincial police, reportedly for graft. || 54,) are useful for cutting grafts on tall trees; in removing the eggs of caterpillars, (see chapter on the apple;) and in taking off fine fruit"
graft_nf_1839_747931.txt-294-29_graft_fic_1965_10465.txt-5969-10,Unrelated,"When the graft is set, it is to be bound with bass-string, beginning at the bottom and winding it upwards in a gradual manner, When the graft is bandaged, it is to be covered with clay or other composition in the same manner as directed for the cleft-graft. || The new government in Saigon had made sweeping statementsabout ending graft and shooting any Vietnamese officer who embezzled more than 100,000 piastres, about $10,000."
graft_nf_1845_747928.txt-634-11_graft_nf_1850_747863.txt-365-5,Identical,"A maiden plant (a tree but one year from the graft,) being planted "" is to be headed down to four buds or eyes || 23, a; the graft is split in the middle, and each side thinned away with the knife, as in fig."
graft_nf_1845_747928.txt-801-22_grafts_nf_1850_747863.txt-3421-26,Identical,"For gardens, all experienced cultivators agree that a smaller size is preferable; we prefer plants two years old from the graft. || For the same reason, root-grafting the pear is not adopted, especially as slightly unfavorable causes are apt to produce far greater failures of such grafts than with the apple."
graft_nf_1847_748116.txt-109-17_graft_fic_2005_32405.txt-47-22,Identical,"Children should be early taught that when they set out a fine tree, or insert a graft, they are doing a favour to posterity, and beginning that which shall continue to make others happy when they are in their graves. || She remembered every step of care she'd given this plant over the last five years and none of them included a graft."
graft_nf_1848_747893.txt-2582-3_graft_mag_1962_206362.txt-4-16,Unrelated,"But if the graft be on stocks not dug up, or stands where it is to remain, it must be done in the fall, or early part of winter, to insure success. || For 30 years, as editor-publisher of a rural North Carolina weekly, he unremittingly fought graft, corruption, red-neck segregationists, pharisees of all kinds-and some 60 libel suits."
graft_nf_1850_747863.txt-354-23_grafts_nf_1850_747863.txt-1339-7,Identical,"19 shows a stock cut off for cleft-grafting with the upright cleft separated by an iron or steel wedge, ready for the graft; fig. || 54,) are useful for cutting grafts on tall trees; in removing the eggs of caterpillars, (see chapter on the apple;) and in taking off fine fruit"
graft_nf_1850_747863.txt-506-2_graft_news_1972_730268.txt-98-68,Unrelated,"But the graft, being below the surface of the soil, rooted in it, independently of the fig stock. "" || The official would take it by cupping his hand over the expediter's, he explained, then flip the, folder ever so the bill was on the bottom, finally using his other hand to slide the money from beneath the folder into a pocket or a drawer, The plan folder on which the expediter did his demonstration was the product of another bit of graft."
graft_nf_1850_747863.txt-644-17_grafts_fic_1850_7953.txt-1799-19,Identical,"The extension of the wood of the stock, by successive depositions from the leaves of the graft, and through the cellular system of the bark, so as to preserve the strict specific identity of the wood of the former, is familiar to every practical cultivator. || The pricking thorns, -- the arrows fierce, Our spirit and our flesh to pierce, -- The grafts, that spoil our vineyard's fruit, Are from that bitter, evil root."
grafts_fic_1977_16209.txt-471-4_graft_nf_1850_747863.txt-328-57,Unrelated,"READYou mean if your grafts or whatever they are don't work, she'll never eat like a normal human being again. || Thirdly, that the line of division between the inner bark and the wood, should coincide or exactly correspond in each; for if the inner bark of the one sets wholly on the wood of the other, the upward current through the wood and back through the bark, is broken, and the graft can not flourish nor grow."
grafts_mag_1851_566097.txt-140-28_graft_mag_1969_214820.txt-18-23,Closely Related,"Wherever there is an old pear tree, bearing those miserable representations of that fruit, that we see in most of our country towns, a few grafts of fine varieties put into its top, will in two or three years bear such specimens as can not be excelled for beauty and flavor. || When any vertebrate animal is "" invaded "" by foreign proteins-whether bacteria, viruses, or tissues from another animal as in a graft or transplant-the invaders soon meet one of the host's body cells that is armed with the appropriate antibody."
